Customer ID,Age,Gender,Marital Status,Education Level,Geographic Information,Occupation,Income Level,Behavioral Data,Purchase History,Interactions with Customer Service,Insurance Products Owned,Coverage Amount,Premium Amount,Policy Type,Customer Preferences,Preferred Communication Channel,Preferred Contact Time,Preferred Language,Segmentation Group,Age_Group,Income_Level,Spending_Category,DBSCAN_Cluster
8727,57,0,3,3,13,0,121325,1,2003,3,0,361622,1777,1,2,1,4,1,3,1,3,2,0
33463,31,1,0,0,15,1,24151,3,578,2,0,395805,4454,0,4,2,3,2,4,0,1,2,0
47275,67,0,2,0,33,0,35165,2,1575,1,0,611755,4395,0,0,0,3,1,0,2,1,2,0
3461,32,0,2,2,3,5,142129,2,189,3,4,431789,4844,0,2,4,0,2,0,0,3,2,0
80518,63,1,0,4,28,3,40672,3,296,3,4,142375,1913,3,4,4,1,3,3,2,1,1,0
70294,55,1,3,3,4,7,116853,2,1877,1,0,454565,4512,2,0,1,2,1,2,1,3,2,0
42577,25,0,0,1,13,3,27322,2,1697,2,1,208591,3526,2,0,2,2,1,2,3,1,1,0
87197,49,1,0,1,24,8,69877,3,1,2,2,287297,2048,2,4,3,2,2,4,1,2,1,0
37676,55,1,3,1,27,5,94891,2,453,0,1,604069,3661,2,1,4,4,3,4,1,0,2,0
13642,26,0,2,0,31,7,97417,2,906,0,1,212816,1107,2,4,3,2,0,2,0,0,1,0
15402,26,1,3,4,7,0,140882,4,1020,4,0,796304,3529,1,1,2,1,0,3,0,3,0,0
50163,60,1,0,1,27,3,66280,1,540,0,2,947388,2112,2,3,3,0,2,4,1,2,0,0
35326,36,1,4,2,29,0,39083,0,726,0,4,889262,746,1,4,1,3,2,1,0,1,0,0
68529,57,1,3,3,18,6,86904,2,1079,2,0,364036,2615,0,3,4,3,4,3,1,0,2,0
6084,55,1,3,0,24,4,23891,0,176,1,2,537255,1336,1,3,3,2,2,0,1,1,2,0
49547,20,0,0,3,23,7,69025,2,187,2,2,849909,2027,3,0,4,4,1,1,3,2,0,0
89482,44,0,0,0,28,6,91493,2,920,4,4,355534,3558,1,1,2,3,4,4,1,0,2,0
68167,21,1,3,3,34,3,133985,0,1499,3,4,755735,4855,1,1,2,2,0,2,3,3,0,0
67804,63,0,2,1,19,7,65417,3,1962,3,0,148473,4432,0,1,2,3,4,4,2,2,1,0
17183,45,0,4,3,31,4,127229,2,1392,0,2,146548,1510,2,3,1,4,1,0,1,3,1,0
79614,20,0,4,2,2,6,97030,0,38,0,1,482701,4342,0,3,1,4,3,0,3,0,2,0
61091,26,1,1,0,12,3,51434,4,1804,3,1,478407,4123,2,4,1,3,1,3,0,1,2,0
90321,44,1,0,2,25,5,89099,0,187,0,3,760896,3533,3,3,2,1,2,0,1,0,0,0
86929,44,1,1,2,6,8,125842,0,213,3,0,710877,3529,1,3,2,2,2,1,1,3,0,0
91905,26,1,1,3,9,8,132292,1,1000,4,2,912767,1108,0,1,2,4,3,4,0,3,0,0
3614,36,1,2,2,17,8,36097,2,474,3,2,523233,4507,1,0,1,3,0,2,0,1,2,0
34341,69,1,1,1,22,7,108050,4,426,3,2,348867,2282,2,1,1,4,2,4,2,0,2,0
88734,69,1,0,0,33,6,80613,0,1281,3,3,894279,4406,3,4,4,3,0,4,2,2,0,0
42441,26,1,1,3,7,8,56503,4,1410,0,2,319011,2976,2,3,1,4,1,3,0,2,2,0
64191,24,0,4,0,11,6,117481,2,427,0,4,456282,2491,2,3,0,1,2,4,3,3,2,0
52652,43,1,1,1,3,1,85914,2,1809,1,2,207944,3369,1,2,4,3,1,3,1,0,1,0
20996,47,1,1,2,8,4,53258,0,394,2,4,803448,4582,0,2,2,3,0,1,1,2,0,0
55134,24,1,2,3,22,7,38411,2,907,0,1,347366,1625,1,3,0,3,2,0,3,1,2,0
91327,62,1,0,2,13,2,109170,0,816,3,0,746024,1875,0,1,4,2,0,4,2,0,0,0
58145,48,0,0,2,20,8,37983,0,1350,3,3,99225,1611,1,2,0,2,2,1,1,1,1,0
16220,44,0,2,4,8,1,120728,1,1425,2,4,832475,4689,0,4,1,2,2,3,1,3,0,0
25665,19,0,1,2,11,7,110473,0,1377,2,0,788266,4224,2,3,4,2,0,1,3,0,0,0
51238,20,1,2,2,30,3,50013,3,72,0,3,585642,4568,3,4,2,3,1,2,3,1,2,0
64225,30,0,2,2,4,7,55462,2,1581,4,0,716001,3991,2,2,1,3,0,4,0,2,0,0
61386,28,1,1,1,27,3,101760,0,1167,0,1,620482,2967,3,3,0,0,1,4,0,0,2,0
88037,70,0,1,0,34,0,23940,1,1229,3,0,542167,2795,1,0,0,2,4,4,2,1,2,0
97068,24,1,3,0,30,3,135782,2,1070,4,2,305727,2445,2,0,1,1,1,3,3,3,1,0
91387,64,0,2,2,12,8,52555,0,1239,1,2,429747,3183,1,4,0,3,4,4,2,2,2,0
65357,68,0,4,2,11,3,33992,2,716,0,0,697493,1950,2,3,3,3,4,4,2,1,0,0
13672,54,1,2,2,23,6,98015,3,1043,4,0,129510,3034,0,1,4,0,0,3,1,0,1,0
24792,55,0,2,2,24,0,145517,0,1806,4,0,468022,4772,2,4,0,0,3,4,1,3,2,0
66258,65,0,2,2,15,3,109794,0,145,2,1,178644,1209,2,0,4,3,2,2,2,0,1,0
28882,43,1,4,3,6,8,53799,4,793,0,1,943709,3146,0,2,0,0,4,0,1,2,0,0
29060,39,1,1,0,17,4,117549,3,946,0,1,757940,4904,0,2,2,3,1,1,0,3,0,0
56928,61,0,1,0,26,1,107852,2,1244,2,1,692427,2961,1,3,1,4,3,0,2,0,0,0
92096,43,0,3,0,12,7,64655,4,966,3,3,183611,4650,2,2,2,4,4,0,1,2,1,0
77275,36,1,2,4,32,6,33552,1,1962,0,0,329090,3872,1,0,2,4,4,4,0,1,2,0
78592,53,1,4,3,21,7,85089,2,637,4,2,171714,2860,3,4,4,2,2,4,1,0,1,0
89152,42,1,1,0,10,7,124035,2,748,0,2,908756,4461,3,0,2,4,4,0,1,3,0,0
95841,43,1,1,2,15,1,80756,2,1896,0,4,390527,2951,0,1,1,4,0,2,1,0,2,0
7565,37,0,0,2,22,3,68672,3,786,3,2,404339,3562,2,1,1,0,1,3,0,2,2,0
91880,34,0,2,2,20,5,65349,0,402,0,4,539298,1676,3,1,4,4,4,0,0,2,2,0
41413,44,0,4,4,2,3,53334,4,1639,2,3,159456,3839,3,1,1,4,4,1,1,2,1,0
97136,43,0,4,3,5,5,125164,3,626,3,0,890865,4731,3,1,3,2,4,3,1,3,0,0
89087,33,1,2,1,29,2,56942,1,1784,4,4,811945,2137,0,2,3,3,0,2,0,2,0,0
90885,25,0,0,3,23,7,83155,1,359,3,3,67591,1832,3,3,4,4,2,1,3,0,1,0
74856,65,0,0,4,26,7,49028,4,956,3,2,581816,2778,0,0,3,4,4,4,2,1,2,0
50085,50,0,0,2,17,4,88068,0,1849,0,2,688335,2407,2,2,1,3,2,3,1,0,0,0
78309,45,1,1,4,26,6,25644,2,290,4,0,282903,2864,2,0,3,1,3,4,1,1,1,0
88925,34,0,2,4,24,0,120125,2,299,3,4,950442,3223,2,0,1,3,4,4,0,3,0,0
89085,55,1,0,3,26,1,65981,2,1746,4,3,568350,3107,2,3,4,4,2,0,1,2,2,0
78368,39,0,1,4,18,2,31557,1,408,3,2,310942,1849,1,4,1,2,2,4,0,1,1,0
41519,41,1,3,2,13,6,73322,3,690,1,2,394579,3545,2,4,0,2,1,2,1,2,2,0
1861,69,0,3,4,10,8,93998,4,288,2,0,851077,3998,1,4,0,4,1,1,2,0,0,0
60254,50,0,2,1,5,5,137646,1,1092,0,2,308934,4586,3,4,4,1,2,4,1,3,1,0
36152,53,1,0,4,7,8,104682,0,1470,3,3,625832,704,1,4,1,3,3,1,1,0,2,0
64718,36,1,2,4,4,3,146218,4,313,0,2,94873,3984,3,1,1,4,3,2,0,3,1,0
81116,52,1,0,4,22,2,70234,1,1000,0,0,517567,1294,2,4,4,4,3,2,1,2,2,0
58935,41,0,3,3,0,0,91118,2,1462,3,2,538902,3670,0,0,3,2,0,2,1,0,2,0
5487,54,0,2,3,28,3,122738,3,1712,1,0,759778,4413,3,3,2,1,2,2,1,3,0,0
22552,43,0,0,0,8,3,135016,3,405,1,1,137946,4473,0,3,2,0,0,3,1,3,1,0
1829,69,1,4,2,20,6,49793,4,739,0,3,177517,4859,1,2,3,2,3,4,2,1,1,0
63143,70,0,3,2,7,5,119033,4,138,4,2,328777,2454,0,2,3,4,0,2,2,3,2,0
87387,63,1,1,1,14,1,124965,2,1882,0,4,212692,1599,2,3,4,4,1,1,2,3,1,0
96043,44,1,2,3,34,4,83449,0,1266,4,4,308579,1549,0,4,1,1,4,4,1,0,1,0
11186,55,1,0,4,29,7,121548,0,678,2,0,755171,2002,0,3,1,4,2,3,1,3,0,0
36824,70,0,0,2,7,0,35720,1,882,1,1,477690,3993,2,4,2,4,2,4,2,1,2,0
74556,70,1,3,3,20,7,65356,1,659,0,4,212740,3813,2,1,3,3,2,1,2,2,1,0
4508,69,0,0,0,0,1,38196,2,1090,2,0,146255,1833,1,1,1,0,2,2,2,1,1,0
71660,34,0,0,2,10,2,60933,2,687,3,2,228890,2748,1,4,2,3,0,4,0,2,1,0
52048,54,0,2,2,34,5,50470,4,1427,0,4,224748,3402,3,2,0,0,3,1,1,1,1,0
46260,31,1,3,2,28,5,143533,4,491,4,1,453227,3622,0,4,0,4,0,1,0,3,2,0
86434,42,1,0,1,5,7,66759,2,634,4,0,741749,2784,0,4,2,3,1,0,1,2,0,0
68461,42,1,1,0,8,1,58360,0,865,1,1,167537,1759,2,3,3,0,0,3,1,2,1,0
71601,37,0,4,1,5,1,117473,1,231,0,1,319849,1701,3,3,0,1,3,1,0,3,2,0
32734,46,0,0,4,9,5,136783,4,1403,0,4,829100,4680,0,4,1,3,2,1,1,3,0,0
87000,34,1,3,0,1,2,112823,2,171,1,2,270867,3763,2,2,2,3,1,2,0,0,1,0
50412,51,0,3,1,6,4,142922,1,142,2,3,415132,1264,2,1,3,2,4,4,1,3,2,0
34899,62,0,0,1,12,3,56836,0,978,0,3,185295,2579,2,3,1,4,1,2,2,2,1,0
29350,23,1,1,3,19,5,60251,0,412,0,4,472448,1510,0,2,3,4,4,3,3,2,2,0
56990,63,0,3,1,11,4,37791,2,915,2,3,750319,737,3,3,3,1,1,3,2,1,0,0
90350,59,1,3,4,4,3,52293,0,160,1,2,787942,4342,2,2,3,2,3,2,1,2,0,0
98563,22,1,2,1,22,5,55102,4,210,2,1,627478,1690,1,3,0,0,0,0,3,2,2,0
7537,44,0,0,3,20,6,43539,2,1136,4,1,447664,1026,2,1,0,2,2,4,1,1,2,0
84148,48,0,2,0,19,0,139505,2,587,0,1,247654,2799,0,3,1,4,2,1,1,3,1,0
71423,22,0,2,2,13,4,39220,2,2012,1,4,772306,1746,2,2,3,4,3,2,3,1,0,0
85483,32,0,0,2,2,3,147046,2,1248,4,1,568118,4070,0,2,3,4,2,3,0,3,2,0
33325,63,0,1,4,15,6,84566,2,87,1,0,107543,4545,3,0,3,2,4,3,2,0,1,0
45748,25,1,0,4,32,7,133779,2,100,2,1,368781,2222,2,3,1,3,0,3,3,3,2,0
81390,24,0,1,1,18,3,125052,1,1218,3,2,242834,756,2,1,4,2,2,3,3,3,1,0
12538,67,1,1,1,15,4,46650,2,1393,0,3,444496,3396,0,0,3,1,0,1,2,1,2,0
70534,51,1,3,2,5,4,102971,0,670,0,4,192357,4332,3,2,0,0,1,0,1,0,1,0
50352,68,1,1,4,15,8,109038,1,312,4,1,805046,572,1,2,3,0,1,1,2,0,0,0
62437,49,0,3,0,22,0,63481,4,1655,0,1,342755,3736,1,2,4,3,2,0,1,2,2,0
1175,43,1,4,4,11,6,55381,2,1307,1,1,319333,1098,1,3,1,3,3,2,1,2,2,0
88160,25,0,2,1,34,5,38794,0,630,0,3,366506,1276,1,0,4,4,0,1,3,1,2,0
44216,55,1,2,0,15,0,109048,0,1510,0,0,397450,4352,2,3,3,2,2,0,1,0,2,0
6386,25,0,4,4,1,8,144744,0,1083,0,3,905499,3147,1,0,2,2,2,3,3,3,0,0
87024,67,0,1,1,23,7,122763,2,1628,4,4,527687,4326,3,3,3,0,3,4,2,3,2,0
75371,64,0,1,2,33,3,89550,1,1120,3,0,578139,3140,0,2,1,3,2,4,2,0,2,0
70379,61,1,1,4,28,3,37301,0,324,4,3,188686,4879,0,2,0,2,1,2,2,1,1,0
3225,58,0,4,3,1,2,64002,0,1434,1,1,828873,4217,2,3,1,4,1,4,1,2,0,0
25151,55,0,1,1,8,7,54242,0,2015,2,0,161888,4521,0,2,1,1,0,4,1,2,1,0
31826,68,1,2,3,32,4,104655,1,1641,3,2,196808,1665,1,0,1,4,1,1,2,0,1,0
94533,63,1,0,3,0,2,40597,2,1153,3,0,162816,1456,1,0,4,3,1,0,2,1,1,0
34752,62,0,1,3,14,2,118190,2,850,3,0,230097,3076,1,3,2,4,2,1,2,3,1,0
96422,55,0,1,2,3,6,120707,4,1404,0,2,74571,3083,2,0,0,1,2,1,1,3,1,0
66630,57,0,3,1,27,0,131736,0,1124,1,1,581999,1164,0,0,4,3,1,3,1,3,2,0
25293,55,1,2,1,20,3,58986,3,296,3,4,236119,2234,1,4,1,2,4,0,1,2,1,0
67600,26,1,4,4,7,0,103280,3,938,4,1,359090,2791,1,3,0,3,2,0,0,0,2,0
8799,40,1,3,3,19,7,66783,1,1486,2,0,404124,4776,0,2,2,1,4,3,0,2,2,0
62340,49,0,3,4,14,6,95648,2,1834,0,1,170835,3580,1,3,4,3,2,4,1,0,1,0
42809,24,1,0,0,17,3,125874,3,403,3,2,721632,3055,3,3,1,2,1,2,3,3,0,0
71821,61,1,3,2,15,6,53096,4,839,3,1,585140,3384,2,2,1,2,2,2,2,2,2,0
35080,54,1,3,1,10,2,121699,3,1499,3,3,805123,1753,3,2,0,4,1,4,1,3,0,0
10509,68,1,4,2,4,6,97527,2,383,0,0,111821,4384,2,2,0,1,4,3,2,0,1,0
15554,45,1,3,2,19,0,119252,3,155,3,1,313358,3689,2,3,0,2,3,2,1,3,1,0
84724,31,0,3,1,23,1,58224,2,565,2,2,372493,4792,0,2,3,4,4,0,0,2,2,0
74568,45,0,2,1,8,7,83681,0,1758,1,0,383016,3662,0,4,1,2,2,1,1,0,2,0
24558,26,1,4,1,5,7,37511,2,2009,1,1,155167,3731,2,2,2,3,1,2,0,1,1,0
39181,39,1,4,1,2,3,36695,1,943,3,4,606760,3519,2,0,2,2,1,2,0,1,2,0
62295,19,1,0,1,5,4,39215,4,153,3,4,309261,4086,2,0,2,3,1,1,3,1,1,0
14668,30,1,0,1,2,0,32706,0,1734,3,1,213179,4456,2,4,1,3,2,1,0,1,1,0
94183,40,0,2,4,6,4,58210,2,1126,0,4,212138,3865,1,2,3,0,0,3,0,2,1,0
79274,62,1,2,0,27,0,134224,4,1206,3,4,429527,4502,0,3,2,1,2,1,2,3,2,0
81747,54,0,1,2,19,3,58708,4,524,4,2,391641,4714,3,3,0,3,0,3,1,2,2,0
30711,69,0,0,3,8,7,79031,0,1544,0,3,896757,2086,2,2,3,4,0,4,2,2,0,0
56481,27,1,0,0,14,8,119194,3,0,0,1,129171,2780,2,0,3,4,4,4,0,3,1,0
27228,63,1,0,2,24,3,123255,4,1980,3,2,91809,2347,2,0,0,4,2,4,2,3,1,0
48758,34,1,2,0,16,0,135818,3,1477,0,0,421189,764,2,1,1,2,4,0,0,3,2,0
67034,26,0,1,0,0,8,93945,0,277,4,2,479990,4669,0,1,1,3,0,3,0,0,2,0
88972,32,0,1,0,30,4,123709,1,1994,0,2,612687,3563,1,0,1,0,3,4,0,3,2,0
64481,47,1,4,0,6,2,25198,2,1621,2,3,120518,3561,2,0,0,4,1,4,1,1,1,0
40621,25,0,1,4,2,0,35607,0,761,1,3,198762,3290,3,2,1,2,3,4,3,1,1,0
55497,28,0,4,3,21,5,73941,3,221,2,3,274422,3425,0,4,3,4,4,3,0,2,1,0
81291,63,1,3,4,31,6,132522,2,382,4,0,169600,2550,2,0,4,4,2,0,2,3,1,0
70289,39,1,4,1,13,6,57688,0,838,0,0,357685,3640,3,3,2,4,1,3,0,2,2,0
36113,43,0,1,4,15,5,63155,4,198,0,2,667053,4431,1,1,1,0,3,4,1,2,0,0
95545,36,0,0,3,22,0,78675,1,612,2,0,402960,3571,1,0,0,3,4,2,0,2,2,0
44148,70,0,0,0,18,2,120372,0,1252,3,3,176334,2680,2,4,4,4,0,0,2,3,1,0
59240,62,0,1,1,3,1,68920,4,1690,3,2,261190,3728,1,0,1,2,2,4,2,2,1,0
74044,22,1,1,1,13,3,140655,1,957,0,2,72262,1634,2,3,3,2,0,4,3,3,1,0
30912,37,1,4,2,19,2,41108,3,1345,0,4,270912,706,3,3,1,4,2,4,0,1,1,0
77128,27,1,1,3,14,0,116185,1,1562,1,0,150913,1641,2,0,3,4,4,1,0,3,1,0
46053,48,0,0,4,19,6,114600,2,1442,3,1,599402,3669,3,0,2,3,2,0,1,0,2,0
57385,59,0,0,1,2,2,82840,2,900,4,2,545020,4141,2,1,3,3,0,4,1,0,2,0
96899,27,1,2,2,6,4,59562,3,1443,4,1,101317,3142,0,3,0,3,4,0,0,2,1,0
9125,29,1,0,1,1,1,24839,3,1648,4,1,234147,4428,0,1,4,2,2,4,0,1,1,0
59024,31,1,3,4,21,4,136119,0,385,3,2,151715,1713,0,1,4,2,3,4,0,3,1,0
69839,43,1,1,2,0,3,63202,4,828,2,3,895551,705,0,2,1,2,0,1,1,2,0,0
63075,38,1,2,4,1,5,48697,1,759,3,3,615199,1057,1,4,4,3,2,2,0,1,2,0
12846,60,0,4,2,10,4,55966,4,1968,2,1,983628,700,2,0,3,4,0,4,1,2,0,0
13096,25,0,1,4,24,1,126079,2,496,4,2,693995,2651,0,2,1,3,0,2,3,3,0,0
76596,69,1,1,1,3,4,116982,1,953,2,4,287707,4582,1,3,3,4,1,3,2,3,1,0
38558,39,1,2,3,14,5,137823,1,285,2,4,707385,2254,2,4,2,4,3,0,0,3,0,0
3911,44,0,4,4,19,3,39743,2,431,2,2,130716,4129,0,2,1,4,2,1,1,1,1,0
65067,38,0,1,3,33,2,30375,1,289,4,1,878277,3666,2,4,1,3,1,0,0,1,0,0
35618,25,0,1,3,11,1,67046,4,343,2,1,511994,3900,2,2,1,4,1,2,3,2,2,0
66635,54,0,1,2,2,3,23026,1,1724,4,1,618731,1641,2,3,0,3,2,2,1,1,2,0
12036,62,0,0,0,12,2,140838,4,406,4,2,182867,3498,2,2,4,0,1,2,2,3,1,0
28904,69,1,4,2,29,8,89288,2,555,1,0,658833,1906,0,0,0,1,2,3,2,0,0,0
94640,45,1,4,0,0,4,25794,2,1804,2,0,136585,748,1,3,0,4,3,4,1,1,1,0
64175,30,0,1,3,9,3,73447,2,623,0,2,158385,1510,3,2,3,4,3,3,0,2,1,0
74834,63,1,1,0,20,4,35576,2,252,0,0,972709,4491,3,0,4,3,4,4,2,1,0,0
69054,41,0,0,0,13,3,89861,2,1413,4,4,883235,2080,0,2,0,2,4,4,1,0,0,0
27365,36,1,1,2,29,5,65128,2,949,4,4,382801,4317,2,2,1,0,4,4,0,2,2,0
76165,53,1,1,1,30,2,55773,2,156,2,2,887029,1113,3,1,0,0,1,4,1,2,0,0
72438,49,1,0,2,31,2,134198,0,380,2,0,770848,1738,2,2,4,3,0,1,1,3,0,0
87570,21,1,4,4,21,5,22315,0,1895,0,1,87602,4059,2,1,2,4,4,3,3,1,1,0
59435,48,0,3,0,22,4,115417,1,182,2,0,152390,3487,2,3,0,4,2,3,1,0,1,0
89150,55,1,4,4,4,4,84302,2,1073,4,4,294811,4640,2,2,4,0,3,1,1,0,1,0
45791,68,1,1,3,17,3,108492,2,67,3,3,367703,4544,0,4,1,0,1,3,2,0,2,0
68935,67,0,1,1,10,7,103659,1,394,3,0,588626,711,2,0,1,3,4,0,2,0,2,0
3662,40,1,3,4,27,2,117176,3,583,0,0,603987,3793,1,4,2,3,1,3,0,3,2,0
74553,58,0,2,4,17,0,111588,0,715,4,0,348741,4356,0,2,3,4,2,3,1,0,2,0
51049,63,0,4,3,2,6,49247,2,225,0,4,677447,2260,0,4,4,0,2,2,2,1,0,0
34786,44,1,0,4,22,8,44757,3,653,3,3,353814,4401,0,1,0,1,4,4,1,1,2,0
85299,65,0,0,1,25,2,85973,1,499,3,3,490222,668,0,3,3,3,4,0,2,0,2,0
16197,53,1,3,2,26,8,115054,4,1407,1,4,396710,4516,1,4,1,3,2,2,1,0,2,0
64453,61,1,3,1,9,3,138191,2,336,4,0,525187,1663,2,1,4,3,4,4,2,3,2,0
55153,25,0,4,4,18,7,70477,0,1539,3,0,358884,3375,3,2,1,2,3,1,3,2,2,0
86764,39,1,2,1,6,6,71162,0,1552,3,1,830715,4466,1,2,1,3,1,2,0,2,0,0
79277,37,1,3,3,0,3,33681,0,1754,4,4,480892,4918,1,1,4,3,1,3,0,1,2,0
97036,37,1,3,3,27,7,98113,2,1803,1,2,390077,2370,3,4,0,4,1,3,0,0,2,0
70731,39,1,1,0,5,6,116035,2,1091,0,0,280467,3021,1,1,3,3,0,1,0,3,1,0
10268,25,1,0,4,4,6,70185,0,622,3,0,192574,3209,2,2,4,2,2,0,3,2,1,0
2051,54,1,0,4,24,7,49966,1,1525,1,4,597285,4558,0,2,2,4,1,4,1,1,2,0
17768,41,0,2,1,17,3,85520,0,1211,0,1,373291,1847,0,4,3,4,1,4,1,0,2,0
41052,55,1,2,3,5,3,82575,1,443,2,1,954483,4213,2,4,3,3,2,2,1,0,0,0
98269,33,1,0,0,14,3,135492,0,1942,1,3,211069,4584,2,2,3,2,2,4,0,3,1,0
29074,49,0,3,4,24,2,39877,1,636,2,4,848583,1618,1,4,1,4,2,2,1,1,0,0
75951,54,1,2,3,23,1,36552,4,292,2,0,608861,3579,2,4,4,2,3,1,1,1,2,0
57836,69,0,4,1,10,8,53517,2,946,4,0,827964,4596,2,0,4,2,3,4,2,2,0,0
45285,33,1,4,4,8,2,107908,4,1502,3,2,309334,4478,2,4,4,2,3,2,0,0,1,0
47448,68,1,0,4,30,5,27055,2,1219,2,4,302657,4840,0,4,4,2,4,1,2,1,1,0
78608,38,0,4,0,29,6,36388,4,1189,1,0,953558,2996,2,3,1,3,1,1,0,1,0,0
15004,25,1,2,0,25,2,52527,2,1419,0,0,317218,1091,1,0,1,0,2,1,3,2,1,0
74855,24,0,2,4,21,5,69910,2,511,4,0,76235,4405,2,4,3,2,2,3,3,2,1,0
54286,61,0,0,1,9,2,28056,2,1215,0,1,265253,1753,2,0,2,0,3,3,2,1,1,0
81160,23,1,3,0,33,3,67387,2,1117,0,2,507637,4565,1,4,0,1,2,0,3,2,2,0
40489,38,1,3,0,20,0,117891,3,652,4,0,175089,1827,3,1,4,0,2,0,0,3,1,0
62227,57,1,4,1,23,1,97541,4,322,0,3,361500,558,2,2,0,4,3,3,1,0,2,0
89748,28,0,1,1,17,6,34750,2,1672,0,1,585076,4461,0,3,3,1,2,0,0,1,2,0
2929,20,1,3,0,4,4,36832,1,906,2,0,688147,4597,2,1,0,1,4,4,3,1,0,0
73722,36,0,0,4,9,3,129689,4,807,3,4,718313,4136,2,4,3,0,2,4,0,3,0,0
49237,62,1,1,3,2,7,67883,0,697,1,3,898213,4473,0,1,1,2,4,3,2,2,0,0
14753,29,0,3,2,10,5,33628,2,1855,3,0,657324,4130,0,2,1,0,2,0,0,1,0,0
5649,25,0,4,0,6,2,57351,4,931,1,0,677958,3057,2,3,4,2,2,0,3,2,0,0
96612,47,1,2,0,32,4,30358,0,2009,0,0,863652,979,3,0,4,4,0,0,1,1,0,0
81693,70,0,0,0,2,8,33321,4,1746,0,3,202515,4740,2,1,2,3,3,2,2,1,1,0
72068,65,1,1,0,11,0,75900,2,1151,1,0,153600,3691,3,2,3,3,1,4,2,2,1,0
33888,52,1,0,1,14,7,37997,4,1483,0,4,895258,3559,2,4,3,1,2,4,1,1,0,0
27783,44,1,4,0,4,8,37101,2,534,4,4,464612,4521,1,1,3,2,0,3,1,1,2,0
85370,27,0,4,0,16,7,41945,2,1612,3,0,346045,3140,1,0,3,3,2,0,0,1,2,0
83877,34,0,1,3,11,3,120169,2,1850,4,3,467596,4651,2,1,3,4,2,3,0,3,2,0
82437,26,1,0,4,13,1,116036,2,1369,3,0,757612,648,1,1,1,4,2,4,0,3,0,0
65233,19,1,0,3,12,8,56090,2,1003,3,1,413739,3470,2,3,2,4,2,4,3,2,2,0
34448,33,1,2,2,17,5,30851,0,1290,4,1,494812,3553,1,2,3,1,4,3,0,1,2,0
76359,67,1,3,3,33,4,42081,0,1830,2,4,786761,4004,2,2,4,3,2,3,2,1,0,0
73126,34,1,1,4,11,6,108458,2,572,0,0,825771,4069,3,4,1,0,0,4,0,0,0,0
42927,64,0,4,2,21,2,36039,2,1336,3,0,616258,4660,3,4,0,3,2,1,2,1,2,0
74504,31,0,3,2,21,5,34652,4,1125,2,1,153735,3082,2,2,1,4,0,4,0,1,1,0
79652,32,1,3,1,13,2,101327,0,1413,1,1,813141,4867,0,3,2,4,0,0,0,0,0,0
23883,42,0,1,0,22,1,92518,0,209,3,2,154156,1275,3,2,0,3,4,3,1,0,1,0
59345,41,1,1,1,29,2,70967,4,1353,1,1,340195,2973,1,1,2,2,1,1,1,2,2,0
68663,35,1,3,2,34,6,144679,0,8,1,4,982693,4565,0,1,1,2,3,1,0,3,0,0
97356,35,1,1,2,31,5,144729,1,716,0,3,507559,642,3,3,1,4,0,4,0,3,2,0
70852,63,1,4,0,5,6,72519,0,494,0,4,110297,1997,0,4,3,4,4,4,2,2,1,0
62022,29,0,0,2,11,7,80505,0,1586,4,4,978837,3881,1,3,1,2,4,4,0,2,0,0
92631,65,1,3,3,2,2,53268,1,816,0,4,64619,4075,0,3,2,4,4,3,2,2,1,0
38176,33,1,0,0,17,0,101942,3,1787,0,1,583077,4751,2,2,4,4,1,4,0,0,2,0
40477,58,0,2,2,11,6,100938,0,589,3,2,620487,685,1,2,1,2,1,2,1,0,2,0
25766,47,1,4,4,24,1,111843,1,127,0,2,539073,1044,0,3,3,3,0,0,1,0,2,0
78886,56,1,3,2,10,7,39490,1,965,0,0,403032,3389,1,1,3,3,4,1,1,1,2,0
46393,26,0,0,1,24,4,111374,4,164,3,2,421136,4111,3,1,2,1,3,2,0,0,2,0
12095,66,0,2,2,4,1,56388,2,774,4,4,85566,4527,2,1,1,2,2,1,2,2,1,0
83394,27,1,0,1,12,0,117400,1,907,0,1,841708,3153,2,4,1,4,2,4,0,3,0,0
14704,68,0,1,2,29,1,64251,0,974,2,4,789356,3587,2,2,2,1,1,1,2,2,0,0
76497,20,0,2,4,20,2,149575,4,1484,1,0,181803,4390,2,2,2,4,2,1,3,3,1,0
17390,67,0,1,3,18,8,116813,0,698,2,3,181781,3414,0,1,3,4,2,3,2,3,1,0
43194,22,1,1,2,9,8,114953,1,955,1,2,91355,4569,2,0,1,2,3,0,3,0,1,0
72023,23,0,0,3,13,0,39281,4,746,1,1,85788,3500,0,1,0,3,2,3,3,1,1,0
17186,69,0,3,0,32,7,25430,1,1310,4,4,413917,636,1,1,3,1,4,4,2,1,2,0
59259,35,0,0,2,12,1,145881,2,1356,2,0,633041,3638,2,0,1,2,0,4,0,3,2,0
87460,49,1,0,3,12,0,37896,4,436,3,1,329759,4678,2,3,2,3,3,4,1,1,2,0
3761,32,0,3,3,32,7,142137,2,1904,0,2,812478,3586,3,0,3,3,2,2,0,3,0,0
61152,33,0,0,3,7,4,125522,3,918,3,3,620077,3246,3,1,1,2,1,1,0,3,2,0
37242,60,1,0,2,34,2,112824,2,1241,0,0,441806,3282,3,2,4,2,1,4,1,0,2,0
